502,|(18784,18784)|,1,-1
503,|(18785,18786)|,2,-1
504,|(18787,18788)|,2,-1
505,|(18789,18789)|,1,-1
506,|(18790,18817)|,28,-1
507,|(18818,18838)|,21,-1
508,|(18839,18841)|,3,-1
509,|(18842,18873)|,32,-1
510,|(18874,18874)|,1,-1
511,|(18875,18931)|,57,-1
512,|(18932,18932)|,1,-1
513,|(18933,19068)|,136,-1
514,|(19069,19069)|,1,-1
515,|(19070,19124)|,55,-1
516,|(19125,19127)|,3,-1
517,|(19128,19263)|,136,-1
518,|(19264,19264)|,1,-1
519,|(19265,19299)|,35,-1
520,|(19300,19311)|,12,-1
521,|(19312,19312)|,1,-1
522,|(19313,19329)|,17,-1
523,|(19330,19331)|,2,-1
524,|(19332,19346)|,15,-1
525,|(19347,19400)|,54,-1
526,|(19401,19401)|,1,-1
527,|(19402,19422)|,21,-1
528,|(19423,19426)|,4,-1
529,|(19427,19466)|,40,-1
530,|(19467,19539)|,73,-1
531,|(19540,19540)|,1,-1
532,|(19541,19541)|,1,-1
533,|(19542,19542)|,1,-1
534,|(19543,19575)|,33,-1
535,|(19576,19576)|,1,-1
536,|(19577,19582)|,6,-1
537,|(19583,19583)|,1,-1
538,|(19584,19719)|,136,-1
539,|(19720,19720)|,1,-1
540,|(19721,19856)|,136,-1
541,|(19857,19858)|,2,-1
542,|(19859,19860)|,2,-1
543,|(19861,19861)|,1,-1
544,|(19862,19997)|,136,-1
545,|(19998,19999)|,2,-1
546,|(20000,20000)|,1,-1
547,|(20001,20136)|,136,-1
548,|(20137,20272)|,136,-1
549,|(20273,20274)|,2,-1
550,|(20275,20275)|,1,-1
551,|(20276,20311)|,36,-1
552,|(20312,20356)|,45,-1
553,|(20357,20412)|,56,-1
554,|(20413,20413)|,1,-1
555,|(20414,20464)|,51,-1
556,|(20465,20549)|,85,-1
557,|(20550,20550)|,1,-1
558,|(20551,20552)|,2,-1
559,|(20553,20688)|,136,-1
560,|(20689,20689)|,1,-1
561,|(20690,20736)|,47,-1
562,|(20737,20737)|,1,-1
563,|(20738,20873)|,136,-1
564,|(20874,20874)|,1,-1
565,|(20875,20972)|,98,-1
566,|(20973,20973)|,1,-1
567,|(20974,21028)|,55,-1
568,|(21029,21031)|,3,-1
569,|(21032,21167)|,136,-1
570,|(21168,21168)|,1,-1
571,|(21169,21203)|,35,-1
572,|(21204,21215)|,12,-1
573,|(21216,21216)|,1,-1
574,|(21217,21233)|,17,-1
575,|(21234,21235)|,2,-1
576,|(21236,21250)|,15,-1
577,|(21251,21304)|,54,-1
578,|(21305,21305)|,1,-1
579,|(21306,21326)|,21,-1
580,|(21327,21330)|,4,-1
581,|(21331,21370)|,40,-1
582,|(21371,21443)|,73,-1
583,|(21444,21445)|,2,-1
584,|(21446,21446)|,1,-1
585,|(21447,21483)|,37,-1
586,|(21484,21484)|,1,-1
587,|(21485,21490)|,6,-1
588,|(21491,21491)|,1,-1
589,|(21492,21627)|,136,-1
590,|(21628,21628)|,1,-1
591,|(21629,21629)|,1,-1
592,|(21630,21765)|,136,-1
593,|(21766,21766)|,1,-1
594,|(21767,21902)|,136,-1
595,|(21903,21903)|,1,-1
596,|(21904,22039)|,136,-1
597,|(22040,22175)|,136,-1
598,|(22176,22177)|,2,-1
599,|(22178,22178)|,1,-1
600,|(22179,22207)|,29,-1
601,|(22208,22214)|,7,-1
602,|(22215,22259)|,45,-1
603,|(22260,22315)|,56,-1
604,|(22316,22316)|,1,-1
605,|(22317,22367)|,51,-1
606,|(22368,22452)|,85,-1
607,|(22453,22588)|,136,-1
608,|(22589,22589)|,1,-1
609,|(22590,22636)|,47,-1
610,|(22637,22637)|,1,-1
611,|(22638,22773)|,136,-1
612,|(22774,22775)|,2,-1
613,|(22776,22776)|,1,-1
614,|(22777,22777)|,1,-1
615,|(22778,22913)|,136,-1
616,|(22914,22914)|,1,-1
617,|(22915,22917)|,3,-1
618,|(22918,22919)|,2,-1
619,|(22920,22920)|,1,-1
620,|(22921,23036)|,116,-1
621,|(23037,23080)|,44,-1
622,|(23081,23173)|,93,-1
623,|(23174,23175)|,2,-1
624,|(23176,23205)|,30,-1
625,|(23206,23210)|,5,-1
626,|(23211,23221)|,11,-1
627,|(23222,23225)|,4,-1
628,|(23226,23313)|,88,-1
629,|(23314,23314)|,1,-1
630,|(23315,23450)|,136,-1
631,|(23451,23451)|,1,-1
632,|(23452,23453)|,2,-1
633,|(23454,23509)|,56,-1
634,|(23510,23522)|,13,-1
635,|(23523,23524)|,2,-1
636,|(23525,23528)|,4,-1
637,|(23529,23590)|,62,-1
638,|(23591,23591)|,1,-1
639,|(23592,23727)|,136,-1
640,|(23728,23728)|,1,-1
641,|(23729,23844)|,116,-1
642,|(23845,23888)|,44,-1
643,|(23889,23981)|,93,-1
644,|(23982,23983)|,2,-1
645,|(23984,24013)|,30,-1
646,|(24014,24018)|,5,-1
647,|(24019,24029)|,11,-1
648,|(24030,24033)|,4,-1
649,|(24034,24121)|,88,-1
650,|(24122,24122)|,1,-1
651,|(24123,24258)|,136,-1
652,|(24259,24259)|,1,-1
653,|(24260,24262)|,3,-1
654,|(24263,24318)|,56,-1
655,|(24319,24331)|,13,-1
656,|(24332,24333)|,2,-1
657,|(24334,24337)|,4,-1
658,|(24338,24399)|,62,-1
659,|(24400,24400)|,1,-1
660,|(24401,24536)|,136,-1
661,|(24537,24537)|,1,-1
662,|(24538,24673)|,136,-1
663,|(24674,24674)|,1,-1
664,|(24675,24675)|,1,-1
665,|(24676,24676)|,1,-1
666,|(24677,24677)|,1,-1
667,|(24678,24678)|,1,-1
668,|(24679,24680)|,2,-1
669,|(24681,24681)|,1,-1
670,|(24682,24682)|,1,-1
671,|(24683,24818)|,136,-1
672,|(24819,24954)|,136,-1
673,|(24955,24955)|,1,-1
674,|(24956,25091)|,136,-1
675,|(25092,25092)|,1,-1
676,|(25093,25184)|,92,-1
677,|(25185,25185)|,1,-1
678,|(25186,25321)|,136,-1
679,|(25322,25322)|,1,-1
680,|(25323,25323)|,1,-1
681,|(25324,25344)|,21,-1
682,|(25345,25459)|,115,-1
683,|(25460,25460)|,1,-1
684,|(25461,25596)|,136,-1
685,|(25597,25597)|,1,-1
686,|(25598,25706)|,109,-1
687,|(25707,25842)|,136,-1
688,|(25843,25843)|,1,-1
689,|(25844,25979)|,136,-1
690,|(25980,25980)|,1,-1
691,|(25981,26116)|,136,-1
692,|(26117,26117)|,1,-1
693,|(26118,26253)|,136,-1
694,|(26254,26254)|,1,-1
695,|(26255,26390)|,136,-1
696,|(26391,26391)|,1,-1
697,|(26392,26392)|,1,-1
698,|(26393,26393)|,1,-1
699,|(26394,26395)|,2,-1
700,|(26396,26461)|,66,-1
701,|(26462,26462)|,1,-1
702,|(26463,26463)|,1,-1
703,|(26464,26464)|,1,-1
704,|(26465,26600)|,136,-1
705,|(26601,26601)|,1,-1
706,|(26602,26737)|,136,-1
707,|(26738,26738)|,1,-1
708,|(26739,26739)|,1,-1
709,|(26740,26740)|,1,-1
710,|(26741,26741)|,1,-1
711,|(26742,26877)|,136,-1
712,|(26878,27013)|,136,-1
713,|(27014,27014)|,1,-1
714,|(27015,27015)|,1,-1
715,|(27016,27151)|,136,-1
716,|(27152,27152)|,1,-1
717,|(27153,27153)|,1,-1
718,|(27154,27289)|,136,-1
719,|(27290,27290)|,1,-1
720,|(27291,27311)|,21,-1
721,|(27312,27426)|,115,-1
722,|(27427,27427)|,1,-1
723,|(27428,27429)|,2,-1
724,|(27430,27434)|,5,-1
725,|(27435,27438)|,4,-1
726,|(27439,27440)|,2,-1
727,|(27441,27441)|,1,-1
728,|(27442,27442)|,1,-1
729,|(27443,27443)|,1,-1
730,|(27444,27444)|,1,-1
731,|(27445,27580)|,136,-1
732,|(27581,27581)|,1,-1
733,|(27582,27690)|,109,-1
734,|(27691,27826)|,136,-1
735,|(27827,27827)|,1,-1
736,|(27828,27828)|,1,-1
737,|(27829,27964)|,136,-1
738,|(27965,27965)|,1,-1
739,|(27966,28101)|,136,-1
740,|(28102,28102)|,1,-1
741,|(28103,28238)|,136,-1
742,|(28239,28240)|,2,-1
743,|(28241,28241)|,1,-1
744,|(28242,28377)|,136,-1
745,|(28378,28378)|,1,-1
746,|(28379,28379)|,1,-1
747,|(28380,28380)|,1,-1
748,|(28381,28381)|,1,-1
749,|(28382,28383)|,2,-1
750,|(28384,28449)|,66,-1
751,|(28450,28450)|,1,-1
752,|(28451,28451)|,1,-1
753,|(28452,28452)|,1,-1
754,|(28453,28453)|,1,-1
755,|(28454,28454)|,1,-1
756,|(28455,28590)|,136,-1
757,|(28591,28591)|,1,-1
758,|(28592,28649)|,58,-1
759,|(28650,28650)|,1,-1
760,|(28651,28786)|,136,-1
761,|(28787,28787)|,1,-1
762,|(28788,28923)|,136,-1
763,|(28924,28924)|,1,-1
764,|(28925,29060)|,136,-1
765,|(29061,29061)|,1,-1
766,|(29062,29197)|,136,-1
767,|(29198,29198)|,1,-1
768,|(29199,29252)|,54,-1
769,|(29253,29254)|,2,-1
770,|(29255,29255)|,1,-1
771,|(29256,29259)|,4,-1
772,|(29260,29260)|,1,-1
773,|(29261,29261)|,1,-1
774,|(29262,29263)|,2,-1
775,|(29264,29270)|,7,-1
776,|(29271,29274)|,4,-1
777,|(29275,29276)|,2,-1
778,|(29277,29278)|,2,-1
779,|(29279,29286)|,8,-1
780,|(29287,29338)|,52,-1
781,|(29339,29339)|,1,-1
782,|(29340,29367)|,28,-1
783,|(29368,29386)|,19,-1
784,|(29387,29391)|,5,-1
785,|(29392,29402)|,11,-1
786,|(29403,29425)|,23,-1
787,|(29426,29426)|,1,-1
788,|(29427,29427)|,1,-1
789,|(29428,29479)|,52,-1
790,|(29480,29480)|,1,-1
791,|(29481,29616)|,136,-1
792,|(29617,29752)|,136,-1
793,|(29753,29888)|,136,-1
794,|(29889,29889)|,1,-1
795,|(29890,29890)|,1,-1
796,|(29891,30026)|,136,-1
797,|(30027,30027)|,1,-1
798,|(30028,30163)|,136,-1
799,|(30164,30164)|,1,-1
800,|(30165,30165)|,1,-1
801,|(30166,30166)|,1,-1
802,|(30167,30167)|,1,-1
803,|(30168,30168)|,1,-1
804,|(30169,30169)|,1,-1
805,|(30170,30305)|,136,-1
806,|(30306,30306)|,1,-1
807,|(30307,30442)|,136,-1
808,|(30443,30443)|,1,-1
809,|(30444,30501)|,58,-1
810,|(30502,30502)|,1,-1
811,|(30503,30503)|,1,-1
812,|(30504,30639)|,136,-1
813,|(30640,30640)|,1,-1
814,|(30641,30776)|,136,-1
815,|(30777,30777)|,1,-1
816,|(30778,30913)|,136,-1
817,|(30914,30914)|,1,-1
818,|(30915,31050)|,136,-1
819,|(31051,31051)|,1,-1
820,|(31052,31105)|,54,-1
821,|(31106,31107)|,2,-1
822,|(31108,31108)|,1,-1
823,|(31109,31112)|,4,-1
824,|(31113,31113)|,1,-1
